ie_cliente,id,title,createdby,responsible,doneuser,source,origin,donesource,datecreated,duedate,donedate,firsttry,lasttry,type,duration,totaltries,totaldays,notes,donenotes,contacts,deals,companies,projects,entitycustomfields
2,34214354,Alochat( 1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-26T17:21:07.000+00:00,2023-06-16T17:20:00.000+00:00,2023-06-26T17:21:20.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24681158}]","[{""id"": 24272363}]",0,0,[]
2,34214570,Alochat,"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-26T17:23:05.000+00:00,2023-06-12T17:22:00.000+00:00,2023-06-26T17:23:25.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24681242}]","[{""id"": 24272500}]",0,0,[]
2,34214778,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-26T17:25:02.000+00:00,2023-06-07T17:24:00.000+00:00,2023-06-26T17:25:29.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,0,"[{""id"": 24272578}]",0,0,[]
2,34215051,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-26T17:27:36.000+00:00,2023-06-07T17:27:00.000+00:00,2023-06-26T17:27:42.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24681355}]","[{""id"": 24272643}]",0,0,[]
2,34215235,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-26T17:29:18.000+00:00,2023-06-07T17:28:00.000+00:00,2023-06-26T17:29:34.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24681390}]","[{""id"": 24272693}]",0,0,[]
2,34215433,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-26T17:31:05.000+00:00,2023-06-07T17:30:00.000+00:00,2023-06-26T17:31:24.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24681436}]","[{""id"": 24272757}]",0,0,[]
2,34215667,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-26T17:33:16.000+00:00,2023-06-07T17:32:00.000+00:00,2023-06-26T17:33:24.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24681472}]","[{""id"": 24272808}]",0,0,[]
2,34215894,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-26T17:35:08.000+00:00,2023-06-07T17:34:00.000+00:00,2023-06-26T17:35:17.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24681528}]","[{""id"": 24272879}]",0,0,[]
2,34216077,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-26T17:37:19.000+00:00,2023-06-07T17:36:00.000+00:00,2023-06-27T13:49:48.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24681587}]","[{""id"": 24272943}]",0,0,[]
2,34216307,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-26T17:39:42.000+00:00,2023-06-07T17:39:00.000+00:00,2023-06-26T17:39:51.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24681648}]","[{""id"": 24273025}]",0,0,[]
2,34216484,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-26T17:41:31.000+00:00,2023-06-07T17:41:00.000+00:00,2023-06-26T17:41:48.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24681714}]","[{""id"": 24273093}]",0,0,[]
2,34216666,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-26T17:43:22.000+00:00,2023-06-07T17:43:00.000+00:00,2023-06-26T17:43:39.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24681773}]","[{""id"": 24273156}]",0,0,[]
2,34231564,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-26T20:10:00.000+00:00,2023-06-07T20:09:00.000+00:00,2023-06-26T20:10:12.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24685454}]","[{""id"": 24277643}]",0,0,[]
2,34231758,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-26T20:12:16.000+00:00,2023-06-07T20:11:00.000+00:00,2023-06-26T20:12:37.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24685654}]","[{""id"": 24277931}]",0,0,[]
2,34232167,105,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-06-26T20:17:12.000+00:00,2023-06-26T20:17:00.000+00:00,2023-06-26T21:02:22.000+00:00,0,0,"{""id"": 120307}",0,0,0,0,anexado,"[{""id"": 24685715}]","[{""id"": 24278120}]",0,0,[]
2,34232283,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-26T20:18:41.000+00:00,2023-06-07T20:18:00.000+00:00,2023-06-26T20:18:47.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24685806}]","[{""id"": 24278131}]",0,0,[]
2,34232453,Alochat(1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-26T20:20:47.000+00:00,2023-06-07T20:20:00.000+00:00,2023-06-26T20:21:12.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24685857}]","[{""id"": 24278193}]",0,0,[]
2,34232642,Alochat (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-26T20:23:02.000+00:00,2023-06-07T20:22:00.000+00:00,2023-06-26T20:23:48.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24685906}]","[{""id"": 24278255}]",0,0,[]
2,34232836,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-26T20:25:35.000+00:00,2023-06-16T20:25:00.000+00:00,2023-06-26T20:26:04.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24685953}]","[{""id"": 24278313}]",0,0,[]
2,34233049,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-26T20:27:59.000+00:00,2023-06-16T20:27:00.000+00:00,2023-06-26T20:28:21.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24686003}]","[{""id"": 24278373}]",0,0,[]
2,34233246,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-26T20:30:06.000+00:00,2023-06-19T20:29:00.000+00:00,2023-06-26T20:30:12.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24686061}]","[{""id"": 24278438}]",0,0,[]
2,34233425,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-26T20:31:52.000+00:00,2023-06-19T20:31:00.000+00:00,2023-06-26T20:32:01.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24686147}]","[{""id"": 24278534}]",0,0,[]
2,34235261,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-26T20:53:25.000+00:00,2023-06-19T20:52:00.000+00:00,2023-06-26T20:53:33.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24686662}]","[{""id"": 24279209}]",0,0,[]
2,34235891,elaborar (COTAÇÃO LC Fulano),"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-06-26T21:02:47.000+00:00,2023-06-26T21:02:00.000+00:00,2023-06-26T21:23:47.000+00:00,0,0,"{""id"": 120303}",0,0,0,anexado,0,"[{""id"": 24685715}]","[{""id"": 24278120}]",0,0,[]
2,34236760,1º Retorno: elaborar (COTAÇÃO Fulano),"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-06-26T21:23:59.000+00:00,2023-06-28T21:23:00.000+00:00,2023-08-25T16:55:03.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,0,"[{""id"": 24685715}]","[{""id"": 24278120}]",0,0,[]
2,34257686,Enviar e-mail,"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T14:47:51.000+00:00,2023-06-20T14:47:00.000+00:00,2023-06-27T14:48:02.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24697525}]","[{""id"": 24291323}]",0,0,[]
2,34257854,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T14:50:00.000+00:00,2023-06-20T14:49:00.000+00:00,2023-06-27T14:50:05.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24697580}]","[{""id"": 24291718}]",0,0,[]
2,34258070,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T14:52:57.000+00:00,2023-06-20T14:51:00.000+00:00,2023-06-27T14:53:02.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24697626}]","[{""id"": 24291765}]",0,0,[]
2,34258431,Enviar e-mail (1° contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T14:57:34.000+00:00,2023-06-20T14:57:00.000+00:00,2023-06-27T14:57:41.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24697747}]","[{""id"": 24291908}]",0,0,[]
2,34262521,Enviar e-mail ( 1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T16:41:45.000+00:00,2023-06-07T16:41:00.000+00:00,2023-06-27T16:41:52.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24699645}]","[{""id"": 24294135}]",0,0,[]
2,34262662,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T16:43:49.000+00:00,2023-06-07T16:43:00.000+00:00,2023-06-27T16:43:55.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24699693}]","[{""id"": 24294216}]",0,0,[]
2,34263736,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T17:00:36.000+00:00,2023-06-07T17:00:00.000+00:00,2023-06-27T17:01:06.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24700128}]","[{""id"": 24294257}]",0,0,[]
2,34264337,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T17:10:25.000+00:00,2023-06-07T17:08:00.000+00:00,2023-06-27T17:10:30.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24700195}]","[{""id"": 24294764}]",0,0,[]
2,34264809,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T17:16:34.000+00:00,2023-06-20T17:16:00.000+00:00,2023-06-27T17:46:16.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24700522}]","[{""id"": 24295111}]",0,0,[]
2,34265027,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T17:19:04.000+00:00,2023-06-20T17:18:00.000+00:00,2023-06-27T17:20:32.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24700589}]","[{""id"": 24295211}]",0,0,[]
2,34265400,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T17:23:20.000+00:00,2023-06-21T17:22:00.000+00:00,2023-06-27T17:23:26.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24700692}]","[{""id"": 24295329}]",0,0,[]
2,34267307,Enviar e-mail ( 1° contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T17:46:49.000+00:00,2023-06-20T17:46:00.000+00:00,2023-06-27T17:46:56.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24700875}, {""id"": 24700992}]","[{""id"": 24295536}]",0,0,[]
2,34267542,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T17:48:58.000+00:00,2023-06-20T17:48:00.000+00:00,2023-06-27T17:49:15.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24701287}]","[{""id"": 24296294}]",0,0,[]
2,34267705,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T17:51:08.000+00:00,2023-06-21T17:50:00.000+00:00,2023-06-27T17:53:34.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,0,"[{""id"": 24296410}]",0,0,[]
2,34268116,Alochat (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T17:55:31.000+00:00,2023-06-21T17:55:00.000+00:00,2023-06-27T17:55:38.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24701438}]","[{""id"": 24296573}]",0,0,[]
2,34268318,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T17:57:29.000+00:00,2023-06-21T17:57:00.000+00:00,2023-06-27T17:57:35.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24701496}]","[{""id"": 24296666}]",0,0,[]
2,34268507,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T17:59:33.000+00:00,2023-06-21T17:59:00.000+00:00,2023-06-27T17:59:39.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24701536}]","[{""id"": 24296743}]",0,0,[]
2,34268807,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T18:02:39.000+00:00,2023-06-21T18:02:00.000+00:00,2023-06-27T18:02:46.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24701611}]","[{""id"": 24296815}]",0,0,[]
2,34269040,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T18:05:12.000+00:00,2023-06-21T18:04:00.000+00:00,2023-06-27T18:05:36.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24701682}, {""id"": 24701694}]","[{""id"": 24296912}]",0,0,[]
2,34269399,Alochat l (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T18:08:59.000+00:00,2023-06-21T18:08:00.000+00:00,2023-06-27T18:09:07.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24701769}]","[{""id"": 24297006}]",0,0,[]
2,34270593,Enviar e-mail (1° contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T18:22:36.000+00:00,2023-06-21T18:22:00.000+00:00,2023-06-27T18:22:41.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24702653}]","[{""id"": 24297797}]",0,0,[]
2,34270731,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T18:24:25.000+00:00,2023-06-21T18:24:00.000+00:00,2023-06-27T18:24:32.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24702695}]","[{""id"": 24297845}]",0,0,[]
2,34271020,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T18:27:58.000+00:00,2023-06-23T18:27:00.000+00:00,2023-06-27T18:28:04.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24702760}]","[{""id"": 24297926}]",0,0,[]
2,34276256,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T19:30:50.000+00:00,2023-06-23T19:30:00.000+00:00,2023-06-27T19:30:56.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24704290}]","[{""id"": 24299723}]",0,0,[]
2,34276704,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T19:36:13.000+00:00,2023-06-23T19:35:00.000+00:00,2023-06-27T19:36:28.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24704415}]","[{""id"": 24299867}]",0,0,[]
2,34277476,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T19:46:12.000+00:00,2023-06-23T19:45:00.000+00:00,2023-06-27T19:46:19.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24704612}]","[{""id"": 24300119}]",0,0,[]
2,34277951,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T19:51:54.000+00:00,2023-06-23T19:51:00.000+00:00,2023-06-27T19:52:02.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24704762}]","[{""id"": 24300315}]",0,0,[]
2,34278109,Alochat (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T19:54:02.000+00:00,2023-06-23T19:53:00.000+00:00,2023-06-27T19:54:07.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24704807}]","[{""id"": 24300364}]",0,0,[]
2,34278230,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T19:55:44.000+00:00,2023-06-23T19:55:00.000+00:00,2023-06-27T19:56:15.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24704851}]","[{""id"": 24300422}]",0,0,[]
2,34278433,Alochat (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T19:58:12.000+00:00,2023-06-23T19:57:00.000+00:00,2023-06-27T19:58:17.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24704909}]","[{""id"": 24300487}]",0,0,[]
2,34278482,retornar alochat,"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T19:58:45.000+00:00,2023-06-28T19:58:00.000+00:00,2023-06-29T13:05:42.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24704909}]","[{""id"": 24300487}]",0,0,[]
2,34278671,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T20:01:07.000+00:00,2023-06-23T20:00:00.000+00:00,2023-06-27T20:01:13.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24704960}]","[{""id"": 24300553}]",0,0,[]
2,34279361,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T20:09:23.000+00:00,2023-06-23T20:09:00.000+00:00,2023-06-27T20:10:58.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24705202}]","[{""id"": 24300848}]",0,0,[]
2,34279673,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T20:13:24.000+00:00,2023-06-23T20:12:00.000+00:00,2023-06-27T20:13:32.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24705304}]","[{""id"": 24300958}]",0,0,[]
2,34280003,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T20:17:46.000+00:00,2023-06-23T20:17:00.000+00:00,2023-06-27T20:18:05.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24705377}]","[{""id"": 24301045}]",0,0,[]
2,34280816,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T20:27:48.000+00:00,2023-06-23T20:27:00.000+00:00,2023-06-27T20:27:53.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24705482}]","[{""id"": 24301213}]",0,0,[]
2,34281003,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T20:30:34.000+00:00,2023-06-23T20:30:00.000+00:00,2023-06-27T20:30:40.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24705569}]","[{""id"": 24301350}]",0,0,[]
2,34281814,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T20:39:11.000+00:00,2023-06-23T20:38:00.000+00:00,2023-06-27T20:39:17.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24705638}]","[{""id"": 24301444}]",0,0,[]
2,34281945,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-27T20:41:18.000+00:00,2023-06-23T20:40:00.000+00:00,2023-06-27T20:41:28.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24705786}]","[{""id"": 24301662}]",0,0,[]
2,34281998,Retornar contato,"{""id"": 97502}","{""id"": 97502}",0,MANUAL,Moskit,0,2023-06-27T20:41:56.000+00:00,2023-07-28T20:41:00.000+00:00,0,0,0,"{""id"": 120309}",0,0,0,0,0,"[{""id"": 24705638}]","[{""id"": 24301444}]",0,0,[]
2,34294306,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-28T12:18:33.000+00:00,2023-06-28T12:18:00.000+00:00,2023-06-28T12:18:38.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24711975}]","[{""id"": 24308954}]",0,0,[]
2,34294704,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-28T12:24:44.000+00:00,2023-06-28T12:24:00.000+00:00,2023-06-28T12:24:49.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24712038}]","[{""id"": 24309038}]",0,0,[]
2,34294948,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-28T12:28:35.000+00:00,2023-06-28T12:28:00.000+00:00,2023-06-28T12:28:53.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24712180}]","[{""id"": 24309204}]",0,0,[]
2,34295302,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-28T12:34:29.000+00:00,2023-06-28T12:34:00.000+00:00,2023-06-28T12:34:35.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24712296}]","[{""id"": 24309333}]",0,0,[]
2,34305114,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-28T14:18:57.000+00:00,2023-06-28T14:18:00.000+00:00,2023-06-28T14:19:05.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24716353}]","[{""id"": 24313734}]",0,0,[]
2,34307106,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-28T14:40:03.000+00:00,2023-06-28T14:39:00.000+00:00,2023-06-28T14:43:21.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24716692}]","[{""id"": 24314095}]",0,0,[]
2,34308078,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-28T14:50:43.000+00:00,2023-06-28T14:50:00.000+00:00,2023-06-28T16:59:53.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24717353}]","[{""id"": 24314825}]",0,0,[]
2,34316849,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-28T17:08:31.000+00:00,2023-06-28T17:08:00.000+00:00,2023-06-28T17:11:17.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24719798}]","[{""id"": 24317726}]",0,0,[]
2,34319954,Enviar e-mail (1° contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-28T17:40:33.000+00:00,2023-06-28T17:40:00.000+00:00,2023-06-28T17:41:14.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24720963}]","[{""id"": 24319044}]",0,0,[]
2,34324326,Enviar e-mail (1º contato),"{""id"": 97502}","{""id"": 97502}","{""id"": 97502}",MANUAL,Moskit,MANUAL,2023-06-28T18:19:50.000+00:00,2023-06-28T18:19:00.000+00:00,2023-06-28T18:19:56.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,feito,"[{""id"": 24722337}]","[{""id"": 24320630}]",0,0,[]
